[0.2839027056350769, 0.28047899930416126, 0.14511592274844823, 0.2945331479292396, 0.28854704907435913, 0.2788386403839981, 0.273769739943562]
[0.2880765474666351, 0.2887588181859774, 0.11250586343417888, 0.14844369840978844, 0.1278283058826585, 0.3551489359612854, 0.30496249333916203]
[0.2887588181859774, 0.11250586343417888, 0.14844369840978844, 0.1278283058826585, 0.3551489359612854, 0.30496249333916203, 0.24328044161722454]
[0.06297864789747834, 0.05897957133800824, 0.06535572557483212, 0.05115859123714962, 0.0648309228447051, 0.06215876156290359, 0.064502893171484]
[0.05897957133800824, 0.06535572557483212, 0.05115859123714962, 0.0648309228447051, 0.06215876156290359, 0.064502893171484, 0.07186838911107407]
[0.06535572557483212, 0.05115859123714962, 0.0648309228447051, 0.06215876156290359, 0.064502893171484, 0.07186838911107407, 0.06071282082381469]
[0.05115859123714962, 0.0648309228447051, 0.06215876156290359, 0.064502893171484, 0.07186838911107407, 0.06071282082381469, 0.06439747030248169]
[0.0648309228447051, 0.06215876156290359, 0.064502893171484, 0.07186838911107407, 0.06071282082381469, 0.06439747030248169, 0.08012571088696856]
[0.06215876156290359, 0.064502893171484, 0.07186838911107407, 0.06071282082381469, 0.06439747030248169, 0.08012571088696856, 0.07847943641157859]
[0.064502893171484, 0.07186838911107407, 0.06071282082381469, 0.06439747030248169, 0.08012571088696856, 0.07847943641157859, 0.0959263387899533]
[0.07186838911107407, 0.06071282082381469, 0.06439747030248169, 0.08012571088696856, 0.07847943641157859, 0.0959263387899533, 0.09392916239894422]
[0.06071282082381469, 0.06439747030248169, 0.08012571088696856, 0.07847943641157859, 0.0959263387899533, 0.09392916239894422, 0.06920490820943495]
[0.06439747030248169, 0.08012571088696856, 0.07847943641157859, 0.0959263387899533, 0.09392916239894422, 0.06920490820943495, 0.07261902943416464]
[0.08012571088696856, 0.07847943641157859, 0.0959263387899533, 0.09392916239894422, 0.06920490820943495, 0.07261902943416464, 0.0858984490434807]
[0.07847943641157859, 0.0959263387899533, 0.09392916239894422, 0.06920490820943495, 0.07261902943416464, 0.0858984490434807, 0.059839696446730775]
[0.0959263387899533, 0.09392916239894422, 0.06920490820943495, 0.07261902943416464, 0.0858984490434807, 0.059839696446730775, 0.1224984677696328]
[0.09392916239894422, 0.06920490820943495, 0.07261902943416464, 0.0858984490434807, 0.059839696446730775, 0.1224984677696328, 0.11154125402767684]
[0.06920490820943495, 0.07261902943416464, 0.0858984490434807, 0.059839696446730775, 0.1224984677696328, 0.11154125402767684, 0.05082503268550263]
[0.07261902943416464, 0.0858984490434807, 0.059839696446730775, 0.1224984677696328, 0.11154125402767684, 0.05082503268550263, 0.06877790564334754]
[0.0858984490434807, 0.059839696446730775, 0.1224984677696328, 0.11154125402767684, 0.05082503268550263, 0.06877790564334754, 0.055271140555744766]
[0.059839696446730775, 0.1224984677696328, 0.11154125402767684, 0.05082503268550263, 0.06877790564334754, 0.055271140555744766, 0.04973576439940741]
[0.3204300970071595, 0.22584056526424204, 0.13981931348217325, 0.13448297065718384, 0.1041171298304759, 0.09716207097422622, 0.10993847250832076]
[0.22584056526424204, 0.13981931348217325, 0.13448297065718384, 0.1041171298304759, 0.09716207097422622, 0.10993847250832076, 0.13309146543008327]
[0.13981931348217325, 0.13448297065718384, 0.1041171298304759, 0.09716207097422622, 0.10993847250832076, 0.13309146543008327, 0.13037394724526857]
[0.13448297065718384, 0.1041171298304759, 0.09716207097422622, 0.10993847250832076, 0.13309146543008327, 0.13037394724526857, 0.13168513104922677]
[0.1041171298304759, 0.09716207097422622, 0.10993847250832076, 0.13309146543008327, 0.13037394724526857, 0.13168513104922677, 0.12548845362996427]
[0.09716207097422622, 0.10993847250832076, 0.13309146543008327, 0.13037394724526857, 0.13168513104922677, 0.12548845362996427, 0.16428836787658618]
[0.10993847250832076, 0.13309146543008327, 0.13037394724526857, 0.13168513104922677, 0.12548845362996427, 0.16428836787658618, 0.14778853937048164]
[0.13309146543008327, 0.13037394724526857, 0.13168513104922677, 0.12548845362996427, 0.16428836787658618, 0.14778853937048164, 0.14969170322957215]
[0.13037394724526857, 0.13168513104922677, 0.12548845362996427, 0.16428836787658618, 0.14778853937048164, 0.14969170322957215, 0.09299599495111673]
[0.30011488136038195, 0.12058806423629316, 0.08579945533256311, 0.10542959478290917, 0.17868416070265913, 0.2514961044615228, 0.3032280558647078]
[0.12058806423629316, 0.08579945533256311, 0.10542959478290917, 0.17868416070265913, 0.2514961044615228, 0.3032280558647078, 0.31214867796737966]
[0.24398049458014037, 0.08715872512319817, 0.09703102482718741, 0.1835308655253594, 0.22573329406895254, 0.247166483385035, 0.23971536090290216]
[0.2871018997680457, 0.2746607981060332, 0.1679334708419785, 0.052540841652036444, 0.10686831651985529, 0.1073220406656715, 0.221630757134132]
[0.2746607981060332, 0.1679334708419785, 0.052540841652036444, 0.10686831651985529, 0.1073220406656715, 0.221630757134132, 0.247099767412321]
[0.1679334708419785, 0.052540841652036444, 0.10686831651985529, 0.1073220406656715, 0.221630757134132, 0.247099767412321, 0.24986618255812007]
[0.052540841652036444, 0.10686831651985529, 0.1073220406656715, 0.221630757134132, 0.247099767412321, 0.24986618255812007, 0.29416006832768005]
[0.23152156871165888, 0.14366848594013815, 0.11032495803431332, 0.13245494992272444, 0.19994269027692296, 0.20646885298177295, 0.2218538576962519]
[0.14366848594013815, 0.11032495803431332, 0.13245494992272444, 0.19994269027692296, 0.20646885298177295, 0.2218538576962519, 0.24395807509581532]
[0.11032495803431332, 0.13245494992272444, 0.19994269027692296, 0.20646885298177295, 0.2218538576962519, 0.24395807509581532, 0.2286522034332108]
[0.19232451386068894, 0.10835339455675336, 0.08642444883501255, 0.11757948197231977, 0.14660147598922635, 0.24391502879270155, 0.24568000627235112]
[0.10835339455675336, 0.08642444883501255, 0.11757948197231977, 0.14660147598922635, 0.24391502879270155, 0.24568000627235112, 0.22986386342028475]
[0.08642444883501255, 0.11757948197231977, 0.14660147598922635, 0.24391502879270155, 0.24568000627235112, 0.22986386342028475, 0.2549305412492411]
[0.308413531230414, 0.10720525664727584, 0.07186306811606662, 0.05650498133535568, 0.11715551700410895, 0.24706176494249657, 0.3188343301764111]
[0.10720525664727584, 0.07186306811606662, 0.05650498133535568, 0.11715551700410895, 0.24706176494249657, 0.3188343301764111, 0.3389302514259596]
[0.07186306811606662, 0.05650498133535568, 0.11715551700410895, 0.24706176494249657, 0.3188343301764111, 0.3389302514259596, 0.3418239179869226]
[0.2209890024903181, 0.20486143840992138, 0.10900541655457989, 0.09602744322302781, 0.11304945238203032, 0.10403614498400124, 0.1691695730547605]
[0.20486143840992138, 0.10900541655457989, 0.09602744322302781, 0.11304945238203032, 0.10403614498400124, 0.1691695730547605, 0.20513633319703634]
[0.10900541655457989, 0.09602744322302781, 0.11304945238203032, 0.10403614498400124, 0.1691695730547605, 0.20513633319703634, 0.2267035400386916]
[0.09602744322302781, 0.11304945238203032, 0.10403614498400124, 0.1691695730547605, 0.20513633319703634, 0.2267035400386916, 0.22635626113405705]
[0.11304945238203032, 0.10403614498400124, 0.1691695730547605, 0.20513633319703634, 0.2267035400386916, 0.22635626113405705, 0.23683727049808478]
[0.3912776068807071, 0.3998248347590527, 0.342529759776957, 0.30197948413011066, 0.18803002804265279, 0.09187437846153906, 0.22714087703526234]
[0.3998248347590527, 0.342529759776957, 0.30197948413011066, 0.18803002804265279, 0.09187437846153906, 0.22714087703526234, 0.30601706952488417]
[0.342529759776957, 0.30197948413011066, 0.18803002804265279, 0.09187437846153906, 0.22714087703526234, 0.30601706952488417, 0.32465378710591253]
