[0.28047899930416126, 0.14511592274844823, 0.2945331479292396, 0.28854704907435913, 0.2788386403839981, 0.273769739943562, 0.3064387281778238]
[0.2945331479292396, 0.28854704907435913, 0.2788386403839981, 0.273769739943562, 0.3064387281778238, 0.30992004081797664, 0.3042700263996432]
[0.28854704907435913, 0.2788386403839981, 0.273769739943562, 0.3064387281778238, 0.30992004081797664, 0.3042700263996432, 0.26645068572512026]
[0.27679107131037206, 0.22951725828966804, 0.25893197804689666, 0.28383725522513836, 0.2819885116116346, 0.2693442917397857, 0.25869722432265163]
[0.22951725828966804, 0.25893197804689666, 0.28383725522513836, 0.2819885116116346, 0.2693442917397857, 0.25869722432265163, 0.28158707796644533]
[0.25893197804689666, 0.28383725522513836, 0.2819885116116346, 0.2693442917397857, 0.25869722432265163, 0.28158707796644533, 0.3060813223207862]
[0.28383725522513836, 0.2819885116116346, 0.2693442917397857, 0.25869722432265163, 0.28158707796644533, 0.3060813223207862, 0.2533521716909728]
[0.2819885116116346, 0.2693442917397857, 0.25869722432265163, 0.28158707796644533, 0.3060813223207862, 0.2533521716909728, 0.2343318564256839]
[0.2693442917397857, 0.25869722432265163, 0.28158707796644533, 0.3060813223207862, 0.2533521716909728, 0.2343318564256839, 0.23727863060095722]
[0.25869722432265163, 0.28158707796644533, 0.3060813223207862, 0.2533521716909728, 0.2343318564256839, 0.23727863060095722, 0.2500860958493798]
[0.28158707796644533, 0.3060813223207862, 0.2533521716909728, 0.2343318564256839, 0.23727863060095722, 0.2500860958493798, 0.25383316147598556]
[0.3060813223207862, 0.2533521716909728, 0.2343318564256839, 0.23727863060095722, 0.2500860958493798, 0.25383316147598556, 0.24788238077121522]
[0.2533521716909728, 0.2343318564256839, 0.23727863060095722, 0.2500860958493798, 0.25383316147598556, 0.24788238077121522, 0.23620965492231477]
[0.2343318564256839, 0.23727863060095722, 0.2500860958493798, 0.25383316147598556, 0.24788238077121522, 0.23620965492231477, 0.20556794546567708]
